,닉네임,댓글,날짜
5186,ㅇㅇ(59.14),스시녀가 설거지하노 ㅠㅠ,2021.10.25 18:19:04
5189,ㅇㅇ(27.117),승리자네,2021.10.25 18:19:06
5191,빨간약 ,냉동 닭찌찌 냉동 뒷다리살 요리들 ㅇㄷ,2021.10.25 18:19:09
6144,히루! ,ㄹㅇㅋㅋㅋㅋㅋㅌㅋㅋ  - dc App,2021.10.25 18:19:11
5193,ㅇㅇ(211.36),개부럽다씨발 ..,2021.10.25 18:19:13
5194,이치가야랜드 ,디시콘 보기,2021.10.25 18:19:17
5187,ㅇㅇ(211.36),이런년이 한국년인데 이런년 데리고 평생 살 자신있냐?,2021.10.25 18:19:18
5196,ㅇㅇ(211.204),제발 치열병신이라고 말해줘,2021.10.25 18:19:23
5195,이치가야랜드 ,쵸마마 쵸마마마..,2021.10.25 18:19:24
5333,ㅇㅇ(107.181),"PPP거리는 ""퐁퐁단"" 몰려왔노 ㅋㅋㅋ응 돌아가~~~니가 선택한 설거지야~~~스시녀도 비처녀라면 안받아줘~ 설거지야 ^퐁^",2021.10.25 18:19:24
5198,ㅇㅇ(121.124),30만원은 너무하다고 남의집 걱정할 시간이 아닐텐데? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.25 18:19:35
5199,ㅇㅇ(59.16),ㅇㅘ,2021.10.25 18:19:41
5408,ㅇㅇ(174.193),그리고 야갤에 있는건 너도 마찬가지다. 어차피 수준도 또이또이하고 인성도 뻔한데 쓴 글보면 뭘 선민의식을 느끼는 걸까? 설마 너가 한국여자라는 이유를 선민의식 느끼는거임?,2021.10.25 18:19:41
5200,ㅇㅇ(110.10),와 30 가능하냐 절대안될거같은데  - dc App,2021.10.25 18:19:47
6473,ㅁㄴㅇ(168.188),"이미 양가 인사 드렸고, 조만간 날짜 잡는다",2021.10.25 18:19:50
5197,ㅇㅇ(211.36),이런년이 한국년인데 이런년 데리고 평생 살 자신있냐?,2021.10.25 18:19:51
5201,ㅇㅇ(211.51),형편 안좋아도 진짜 사랑하면서 살아가는거 같아서 부럽노 ㅋㅋ,2021.10.25 18:19:51
5202,ㅇㅇ(222.114),용돈이겠지 쌍년아 어디 남의 거 퍼와서 니꺼인척 하냐,2021.10.25 18:19:57
5334,ㅇㅇ(59.11),ㄴ 너 수준은 반찬 사먹고 배달음식 시켜먹고 브런치 나가서 쳐먹는 한녀가 딱임 제대로 한녀감성이네,2021.10.25 18:19:59
5409,ㅇㅇ(218.37),남잔데 씨발새꺄? 경제관념 좆도 없는 개백수새끼니 100만원 주는거에 개발광염병 지랄을 떠네 ㅋㅋㅋㅋ 걍 돈없는 일뽕 백수새끼라 해라 걍 ㅋㅋㅋㅋ 등신 말하기도 지치네 걍 계속 그렇게 하층민 바닥 깔아놓고 그렇게 살아~   - dc App,2021.10.25 18:20:00
5204,ㅇㅇ(210.217),반찬 자랑할려고 올린거임? 고기반찬 없네 시발ㅋㅋㅋ,2021.10.25 18:20:03
5208,ㅇㅇ(14.54),하시바 ㅈㄴ 빡치네 넌 나가라,2021.10.25 18:20:12
5205,ㅇㅇ(211.36),이런년이 한국년인데 이런년 데리고 평생 살 자신있냐?,2021.10.25 18:20:16
5203,ㅇㅇ(211.36),이런년이 한국년인데 이런년 데리고 평생 살 자신있냐?,2021.10.25 18:20:21
5209,ㅇㅇ(110.70),뒤진다 씨발련아,2021.10.25 18:20:21
5210,ㅇㅇ(14.63),저녁에 저렇게 먹으면 허하지않나,2021.10.25 18:20:29
5212,ㅇㅇ(58.76),와 씨발 이형님 전생에 무슨 공을 새우셨길래 씨발 레전드노 - dc App,2021.10.25 18:20:32
5216,ㅇㅇ(211.36),일본어 배운다 오늘부터.,2021.10.25 18:20:39
5410,ㅇㅇ(174.193),"""나 남잔데""",2021.10.25 18:20:41
5217,ㅇㅇ(211.36),넌 진짜 개쳐맞아야겠다,2021.10.25 18:20:46
6397,ㅇㅇ(175.223),그래도 아침안차려주고 atm취급하는 한녀보단 낫지 ㅋ,2021.10.25 18:20:50
5218,ㅇㅇ(223.131),30으로 될리가 없는데,2021.10.25 18:20:56
5213,ㅇㅇ(58.76),퐁퐁이들은 일주일 배달비가 30인데 니미 - dc App,2021.10.25 18:20:59
5219,ㅇㅇ(59.11),조강지처라는 말이 진짜 어울리지 않냐?? 한녀 중에 조강지처가 존재하긴 함? ㅋㅋㅋ,2021.10.25 18:21:04
5411,ㅇㅇ(174.193),"""아줌마""",2021.10.25 18:21:09
5221,응애 ,"사실 이게 정상적인 결혼이다;;, 놀라면 안되는거임  - dc App",2021.10.25 18:21:11
6474,ㅇㅇ(221.145),넌 새끼야  지금이라도 요리학원 등록해라,2021.10.25 18:21:15
5222,ㅇㅇ(59.12),이재명,2021.10.25 18:21:19
5224,ㅇㅇ(222.112),스시녀 다이스키 ㄹㅇ,2021.10.25 18:21:24
5223,ㅇㅇ(222.112),디시콘 보기,2021.10.25 18:21:29
5225,ㅇㅇ(59.11),한녀였으면 하루 식비 30도 가능할듯,2021.10.25 18:21:31
5220,ㅇㅇ(211.36),한국 전업주부 세계최대로~요리시간은 세계최저 ㅋㅋㅋㅋㅋ,2021.10.25 18:21:42
5226,ㅇㅇ(39.7),"오늘부로 이재명에 대한 나의 지지를 철회한다. 오늘부터 지지관계에서 벗어나 이재명과 나는 한몸으로 일체가 된다.이재명에 대한 공격은 나에 대한 공격으로 간주한다.세상에 70억명의 이재명 팬이 있다면, 나는 그들 중 한명일 것이다.세상에 1억명의 이재명 팬이 있다면, 나 또한 그들 중 한명일 것이다.세상에 천 만명의 이재명 팬이 있다면,",2021.10.25 18:21:42
5412,ㅇㅇ(218.37),그럼 내가 남자인데 보지몰이 처하는데 그럼 남자라하지 븅신임? 씹장애인새끼 말 좆도 안통하노 가난한새끼들 사고방식 이해하기힘드네  - dc App,2021.10.25 18:21:43
5227,ㅇㅇ(218.148),재명이형 이제야 깨달아요 어찌 그렇게 사셨나요,2021.10.25 18:21:48
5190,ㅇㅇ(211.36),승리...자,2021.10.25 18:21:50
5229,ㅇㅇ(223.39),글내려라 시발아^^,2021.10.25 18:21:54
5230,ㅇㅇ(59.14),댓글에 김치피싸개년들 이악물고 욕하는거 안쓰럽노.....,2021.10.25 18:22:02
5231,ㅇㅇ(223.39),씨발 한일병합 돌려내~~~~~ - dc App,2021.10.25 18:22:14
5232,ㅇㅇ(211.36),놀랍게도 지금 이재명 타령하는 다중이 정신병자년도 40 가까이 나이처먹은 한국년임 ㅋㅋㅋ,2021.10.25 18:22:20
5233,ㅇㅇ(223.38),이재명 바이럴 씨발아,2021.10.25 18:22:33
5413,ㅇㅇ(218.37),걍 한달에 백만원도 못버는 무소득자 씹거지라서 부들거린다고 해라 등신아 깝치지말고  - dc App,2021.10.25 18:22:33
5234,ㅇㅇ(39.7),"이재명, 내 삶의 빛이요, 내 생명의 불꽃. 나의 죄, 나의 영혼. 이-재-명. 세 번 입천장에서 이빨을 톡톡 치며 세 단계의 여행을 하는 혀 끝.이재명, 내 삶의 빛이요, 내 생명의 불꽃. 나의 죄, 나의 영혼. 이-재-명. 세 번 입천장에서 이빨을 톡톡 치며 세 단계의 여행을 하는 혀 끝.이재명, 내 삶의 빛이요, 내 생명의 불꽃. 나의 죄, 나의 영혼. 이-재-명. 세 번 입천장에서 이빨을 톡톡 치며 세 단계의 여행을 하는 혀 끝.이재명, 내 삶의 빛이요, 내 생명의 불꽃. 나의 죄, 나의 영혼. 이-재-명. 세 번 입천장에서 이빨을 톡톡 치며 세 단계의 여행을 하는 혀 끝.이재명, 내 삶의 빛이요, 내 생명의 불꽃. 나의 죄, 나의 영혼. 이-재-명. 세 번 입천장에서 이빨을 톡톡 치며 세 단계의 여",2021.10.25 18:22:34
5414,ㅇㅇ(174.193),"""나 안 가난한 존예 한국녀인데""",2021.10.25 18:22:41
5236,ㅇㅇ(218.235),"각 나라 여자가 현재 하는 짓... 한녀 = 페미하는법, 일녀 = 여자력 높이는법",2021.10.25 18:22:50
5235,ㅇㅇ(211.36),놀랍게도 지금 이재명 타령하는 다중이 정신병자년도 40 가까이 나이처먹은 한국년임 ㅋㅋㅋ,2021.10.25 18:23:02
5343,ㅇㅇ(180.69),"빨리오면 존나 당황하면서 ""왤케 빨리왔어;;;올때 전화하라니깐....""",2021.10.25 18:23:02
5237,ㅇㅇ(125.240),ㅅㅂ 분노의 알콩달콩 러브러브 신혼생활 1인칭 av 시청간다 ㅋㅋㅋㅋㅋㅋㅋ,2021.10.25 18:23:06
5238,ㅇㅇ(121.172),이재명!!!!!!이재명!!!!!!이재명!!!!!!이재명!!!!!!이재명!!!!!!이재명!!!!!!이재명!!!!!!이재명!!!!!!,2021.10.25 18:23:20
5240,ㅇㅇ(223.39),ㅋㅋ 주작 오지노 니는 도시락을 집에서 쳐먹냐? 키보드ㅋㅋ 사무실에서 음식냄새나게 밥먹는다는 개소리는 안할테고 키보드 있는거보니 지방이구만 ㅋㅋ 방에서 도시락쳐먹어보리기,2021.10.25 18:23:23
5214,ㅇㅇ(211.36),30?ㅋㅋㅋ 한녀 얕보네 ㅋㅋㅋㅋ,2021.10.25 18:23:26
5245,ㅇㅇ(39.7),"이재명, 내 삶의 빛이요, 내 생명의 불꽃. 나의 죄, 나의 영혼. 이―재―명. 세 번 입천장에서 이를 톡톡 치며 세 단계의 여행을 하는 혀끝. 내가 당신을 그리워하는 것은 까닭이 없는 것이 아닙니다. 그리고 조선에서는 이재명을 구원자라 부른다. 이재명 당신을 사랑합니다. 영원히 사랑하겠습니다. 당신은 사랑받기 위해 태어난사람. 나는 이재명의 검. 내 인생",2021.10.25 18:23:30
5344,ㅇㅇ(121.170),구라치지마 병신아 ㅋㅋ,2021.10.25 18:23:32
5239,ㅇㅇ(211.36),놀랍게도 지금 이재명 타령하는 다중이 정신병자년도 40 가까이 나이처먹은 한국년임 ㅋㅋㅋ,2021.10.25 18:23:39
5247,ㅇㅇ(121.133),와.. 진짜 나쁜새끼내.. 설거지론에 퐁퐁단들 멘탈에 금가기 시작하는데 대놓고 짖밟은 수준임..,2021.10.25 18:23:45
5248,나랑친구하자 ,다이어트 식단같네 - dc App,2021.10.25 18:23:47
5241,ㅇㅇ(211.36),이런년이 한국년인데 이런년 데리고 평생 살 자신있냐?,2021.10.25 18:23:48
5246,ㅇㅇ(211.36),놀랍게도 지금 이재명 타령하는 다중이 정신병자년도 40 가까이 나이처먹은 한국년임 ㅋㅋㅋ,2021.10.25 18:23:53
5389,ㅇㅇ(174.193),메시지를 공격하지 못하면 메신저를 공격해라 ㅋㅋ 근데 사실 메시지도 존재하지 않음. 너는 대체 뭘 공격하고 있는거냐,2021.10.25 18:24:00
5206,ㅇㅇ(121.170),혹시 눈이 안보이는 장애를 가지고 있나요?,2021.10.25 18:24:04
5415,ㅇㅇ(218.37),걍 좌파해라 씹거지앰생인증하지말고 생활비가 뭔 한달에 30~40 나가는줄아나 월세만해도 3~40 걍깨지는데 이 븅신 씹거지백수 하층민씹덕새끼들은 지돈으로 돈 벌어 본적이 없으니까 이딴 개짓거리 소리나하지  - dc App,2021.10.25 18:24:04
5242,ㅇㅇ(59.11),회사 어딘데? 나 금융권 다닐때도 도시락 싸서 사무실에서 먹는 차장님 한 분 계셨는데,2021.10.25 18:24:06
5250,ㅇㅇ(119.194),한녀버리고 스시녀합시다 제에발~,2021.10.25 18:24:06
5249,ㅇㅇ(211.36),일녀보다 허리 8cm 두꺼운 한녀한테는 ㅋㅋㅋㅋ,2021.10.25 18:24:11
5211,ㅇㅇ(180.69),저거만 먹을까?,2021.10.25 18:24:45
6398,ㅇㅇ(175.113),능력은 더 좋은데 왜 대접은 더 못 받노?,2021.10.25 18:24:47
5251,ㅇㅇ(223.131),답글달고다니는 211.36은 진짜 사회 부적응자 새끼인가보노별것도 아닌거에 존나 히스테리부리노,2021.10.25 18:24:52
5259,ㅇㅇ(39.114),어째 점심을 더 잘주네 그래도 저녁도 나쁘지않다 부럽다 부러워,2021.10.25 18:24:58
5243,ㅇㅇ(211.36),이년 백수 정신병자년이야 ㅋㅋㅋㅋㅋ 사무실  구경도 못해본년임 ㅋㅋ,2021.10.25 18:24:59
5252,ㅇㅇ(211.36),이런년이 한국년인데 이런년 데리고 평생 살 자신있냐?,2021.10.25 18:25:12
5060,ㅇㅇ(212.102),이 새끼 文祿慶長の役때 조센징 코좀 잘랐나보네... 하 시발,2021.10.25 18:25:14
5061,ㅇㅇ(61.82),바선생들 정신차리쇼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2021.10.25 18:25:23
6018,ㅇㅇ(121.175),준창녀스시녀랑 한녀따리랑 비교하지마라 씨발 한녀는 그냥 기본이 창녀스타튼데  - dc App,2021.10.25 18:25:32
5062,ㅇㅇ(223.39),글내려씨발 ㅜㅜ 글내려씨발 ㅜㅜ 글내려씨발 ㅜㅜ 글내려 씨발 ㅜㅜ - dc App,2021.10.25 18:25:36
5253,ㅇㅇ(211.36),니가 정신병자짓 안하면 되잖아?ㅋㅋㅋㅋㅋ,2021.10.25 18:25:36
5416,ㅇㅇ(174.193),저기 한국 여성분. 뭔 말하는 진 대충 알겠는데 여기서는 일단 저 일본 여자를 칭찬해야하는거예요. 저 사람 가족이 돈이 충분치 않을지도 모르고 ㅎㅎ 아무튼 제 생각은 그래요!,2021.10.25 18:25:40
5064,ㅇㅇ(39.7),"이재명, 나의 사랑.이재명, 나의 빛.이재명, 나의 어둠.이재명, 나의 삶.이재명, 나의 기쁨.이재명, 나의 슬픔.이재명, 나의 고통.이재명, 나의 안식.이재명, 나의 영혼.이재명, 나.",2021.10.25 18:26:00
5417,ㅇㅇ(175.202),말귀를 못 알아 쳐먹는거 보소 ㅋㅋㅋㅋ 니가 왜 남의 가정사에 지적질이냐고 묻는거 안보임? ㅋㅋㅋ 별 장애인 새낄 다보겠놐ㅋ,2021.10.25 18:26:04
5063,ㅇㅇ(222.112),디시콘 보기,2021.10.25 18:26:28
5254,ㅇㅇ(223.131),30으로 안될거같다고 말하니까 욕박는 니가 제일 정신병자 아닐까?,2021.10.25 18:26:32
5065,ㅇㅇ(46.229),생활비 30? 스시녀 통일교인듯,2021.10.25 18:26:38
5560,ㅇㅇ(125.137),ㅋㅋㅋㅋ,2021.10.25 18:26:41
5066,ㅇㅇ(211.208),"이거보고 30대 영남대 졸업생 마시로(=파오후, 샨테, 피고인, 테드카진스키) 통한의 념글 주작 예정 ㅋㅋㅋㅋ이거보고 30대 영남대 졸업생 마시로(=파오후, 샨테, 피고인, 테드카진스키) 통한의 념글 주작 예정 ㅋㅋㅋㅋ이거보고 30대 영남대 졸업생 마시로(=파오후, 샨테, 피고인, 테드카진스키) 통한의 념글 주작 예정 ㅋㅋㅋㅋ",2021.10.25 18:26:42
5255,ㅇㅇ(223.131),"하긴 그래, 정신병자가 정신병자인걸 알면 가만히 있겠지",2021.10.25 18:26:50
5068,Justice3512 ,아  - dc App,2021.10.25 18:27:10
5069,ㅇㅇ(121.173),씨발련아 행복해라....,2021.10.25 18:27:28
5418,ㅇㅇ(223.62),같이사니까 월세 전기세 이런거는 남자가 내주는거겠지 뭐,2021.10.25 18:27:48
5228,ㅇㅇ ,시발ㅋㅋㅋ,2021.10.25 18:27:53
5070,ㅇㅇ(223.39),이글보고 jlpt1급 풀매수했습니다 - dc App,2021.10.25 18:28:05
5071,ㅇㅇ(118.235),스시녀는 찐사랑인데 작성자는 사랑이 없는게 보이네 이건 스시녀가 제대로 설거지 당했네  존나 불쌍하네30받고 신안 노예마냥  살림에 도시락에 남편은 그냥 푼돈으로 노예 부리고 그냥 말잘듣는 애완 동물로 보고있노 딱 쟤한테 스시녀는 30짜리 여자라는거지 그러고 난 고작 30으로 스시녀 노예처럼 부릴 수있다고 커뮤니티 올려서 우월감 높이고 싶은거고,2021.10.25 18:28:10
5073,ㅇㅇ(222.112),여자력의 나라 승리,2021.10.25 18:28:22
5188,ㅇㅇ(59.14),븅신 ㅋㅋㅋ 보무새노 ㅋㅋㅋ,2021.10.25 18:28:27
5074,히노모리 ,디시콘 보기,2021.10.25 18:28:46
5075,ㅇㅇ(118.235),스시녀는 찐사랑인데 작성자는 사랑이 없는게 보이네 이건 스시녀가 제대로 설거지 당했네  존나 불쌍하네30받고 신안 노예마냥  살림에 도시락에 남편은 그냥 푼돈으로 노예 부리고 그냥 말잘듣는 애완 동물로 보고있노 딱 쟤한테 스시녀는 30짜리 여자라는거지 그러고 난 고작 30으로 스시녀 노예처럼 부릴 수있다고 커뮤니티 올려서 우월감 높이고 싶은거고,2021.10.25 18:28:46
5076,히노모리 ,디시콘 보기,2021.10.25 18:28:48
5077,ㅇㅇ(118.235),스시녀는 찐사랑인데 작성자는 사랑이 없는게 보이네 이건 스시녀가 제대로 설거지 당했네  존나 불쌍하네30받고 신안 노예마냥  살림에 도시락에 남편은 그냥 푼돈으로 노예 부리고 그냥 말잘듣는 애완 동물로 보고있노 딱 쟤한테 스시녀는 30짜리 여자라는거지 그러고 난 고작 30으로 스시녀 노예처럼 부릴 수있다고 커뮤니티 올려서 우월감 높이고 싶은거고,2021.10.25 18:28:53
5079,ㅇㅇ(118.235),스시녀는 찐사랑인데 작성자는 사랑이 없는게 보이네 이건 스시녀가 제대로 설거지 당했네  존나 불쌍하네30받고 신안 노예마냥  살림에 도시락에 남편은 그냥 푼돈으로 노예 부리고 그냥 말잘듣는 애완 동물로 보고있노 딱 쟤한테 스시녀는 30짜리 여자라는거지 그러고 난 고작 30으로 스시녀 노예처럼 부릴 수있다고 커뮤니티 올려서 우월감 높이고 싶은거고,2021.10.25 18:29:01
5072,ㅇㅇ(223.39),^퐁^ - dc App,2021.10.25 18:29:07
5080,ㅇㅇ(118.235),스시녀는 찐사랑인데 작성자는 사랑이 없는게 보이네 이건 스시녀가 제대로 설거지 당했네  존나 불쌍하네30받고 신안 노예마냥  살림에 도시락에 남편은 그냥 푼돈으로 노예 부리고 그냥 말잘듣는 애완 동물로 보고있노 딱 쟤한테 스시녀는 30짜리 여자라는거지 그러고 난 고작 30으로 스시녀 노예처럼 부릴 수있다고 커뮤니티 올려서 우월감 높이고 싶은거고,2021.10.25 18:29:10
5078,ㅇㅇ(223.131),이렇게 병신같이 가스라이팅하는게 한녀 특징임 ㅋㅋㅋㅋㅋㅋ 누가뭐래도 잘 살고 있는 부부한테 ㅋㅋ,2021.10.25 18:29:38
5081,ㅇㅇ(223.131),이렇게 병신같이 가스라이팅하는게 한녀 특징임 ㅋㅋㅋㅋㅋㅋ누가뭐래도 잘 살고 있는 부부한테 ㅋㅋ,2021.10.25 18:29:45
5084,ㅇㅇ(118.235),스시녀는 찐사랑인데 작성자는 사랑이 없는게 보이네 이건 스시녀가 제대로 설거지 당했네  존나 불쌍하네30받고 신안 노예마냥  살림에 도시락에 남편은 그냥 푼돈으로 노예 부리고 그냥 말잘듣는 애완 동물로 보고있노 딱 쟤한테 스시녀는 30짜리 여자라는거지 그러고 난 고작 30으로 스시녀 노예처럼 부릴 수있다고 커뮤니티 올려서 우월감 높이고 싶은거고,2021.10.25 18:29:56
5086,ㅇㅇ(175.192),내무부총리를 가져오냐,2021.10.25 18:29:56
6399,ㅇㅇ ,배달비 ^천만^,2021.10.25 18:29:58
5087,ㅇㅇ(106.101),한녀들 눈깔돌아갔노 ㅋㅋㅋㅋㅋㅋ,2021.10.25 18:30:02
5085,ㅇㅇ(174.193),도배하지마,2021.10.25 18:30:16
5088,ㅇㅇ(121.172),시발 이재명 찍는다,2021.10.25 18:30:21
5089,ㅇㅇ(118.235),"제가.. 제가 설거지 하겠습니다.,..",2021.10.25 18:30:22
5090,ㅇㅇ(183.97),기만글 신고했다ㅅㅂ,2021.10.25 18:30:22
5091,ㅇㅇ(1.251),30으로는 불가능함,2021.10.25 18:30:26
5094,덩샤오핑 ,이거보고 이재명 찍는다  - dc App,2021.10.25 18:30:50
5092,ㅇㅇ(174.193),아마 좀 내려 부른거 아닐까?,2021.10.25 18:30:52
5095,ㅇㅇ(118.235),스시녀는 찐사랑인데 작성자는 사랑이 없는게 보이네 이건 스시녀가 제대로 설거지 당했네  존나 불쌍하네30받고 신안 노예마냥  살림에 도시락에 남편은 그냥 푼돈으로 노예 부리고 그냥 말잘듣는 애완 동물로 보고있노 딱 쟤한테 스시녀는 30짜리 여자라는거지 그러고 난 고작 30으로 스시녀 노예처럼 부릴 수있다고 커뮤니티 올려서 우월감 높이고 싶은거고,2021.10.25 18:30:52
5100,ㅇㅇ(125.139),왜 30만원인가 했는데 둘이서 1인분처럼 쳐먹고 있는거였네 ㅋㅋㅋ,2021.10.25 18:30:55
5103,ㅇㅇ(118.235),스시녀는 찐사랑인데 작성자는 사랑이 없는게 보이네 이건 스시녀가 제대로 설거지 당했네  존나 불쌍하네30받고 신안 노예마냥  살림에 도시락에 남편은 그냥 푼돈으로 노예 부리고 그냥 말잘듣는 애완 동물로 보고있노 딱 쟤한테 스시녀는 30짜리 여자라는거지 그러고 난 고작 30으로 스시녀 노예처럼 부릴 수있다고 커뮤니티 올려서 우월감 높이고 싶은거고,2021.10.25 18:31:05
5096,ㅇㅇ(174.193),한국 페미니스트의 발언,2021.10.25 18:31:08
5105,ㅇㅇ(122.153),아 .. 완용이형 ..꽃이 지고서야 봄인 줄 알았읍니다 ..,2021.10.25 18:31:14
5106,갈다 ,디시콘 보기,2021.10.25 18:31:24
5107,ㅇㅇ(223.62),한녀들 눈깔뒤집어졌다   - dc App,2021.10.25 18:31:25
5082,ㅇㅇ(59.19),모든걸 돈으로 치환하는 한녀 ㅜㅜ,2021.10.25 18:31:27
5108,ㅇㅇ(118.235),스시녀는 찐사랑인데 작성자는 사랑이 없는게 보이네 이건 스시녀가 제대로 설거지 당했네  존나 불쌍하네30받고 신안 노예마냥  살림에 도시락에 남편은 그냥 푼돈으로 노예 부리고 그냥 말잘듣는 애완 동물로 보고있노 딱 쟤한테 스시녀는 30짜리 여자라는거지 그러고 난 고작 30으로 스시녀 노예처럼 부릴 수있다고 커뮤니티 올려서 우월감 높이고 싶은거고,2021.10.25 18:31:57
